id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19094427,Spacious One Bedroom In The Heart Of Inwood,16020315,Douglas,Manhattan,Inwood,40.86822,-73.92048,Entire Home/Apt,0.29940119760479045,0.1,0.014308426073131956,2019-04-07,0.59,1,0
19094558,Comfort & Convenience In Greenwich Village,23821111,Peter,Manhattan,Greenwich Village,40.73095,-73.99413,Private Room,0.5988023952095809,0.1,0.0,2019-06-23,0.72,1,0
19094695,Charming And Cozy 1Br Apartment / Heart Of Nyc,11687702,Rudy,Manhattan,Hell'S Kitchen,40.76168,-73.99144,Entire Home/Apt,0.47904191616766467,0.30000000000000004,0.001589825119236884,2017-08-18,0.04,1,0
19094835,Comfortable & Elegant 3Br House Near Prospect Park,6701270,Kenny,Brooklyn,Prospect-Lefferts Gardens,40.65787,-73.95929,Entire Home/Apt,0.38922155688622756,0.7000000000000001,0.006359300476947536,2018-08-19,0.18,1,0
19094871,"Bright, Spacious, Green Bedstuy Apartment",3457404,Madalina,Brooklyn,Bedford-Stuyvesant,40.68197,-73.94564,Entire Home/Apt,0.2095808383233533,0.20000000000000004,0.046104928457869634,2019-03-16,1.16,1,0
19095902,Spacious And Sunny Townhouse Duplex,132530494,Marie,Brooklyn,Canarsie,40.63077,-73.90395,Entire Home/Apt,0.8982035928143713,0.20000000000000004,0.09379968203497616,2019-06-30,2.36,1,333
19096160,Room In Spacious Prospect Park South Apartment,10697117,Joey,Brooklyn,Flatbush,40.64844,-73.96214,Private Room,0.1347305389221557,0.4,0.003179650238473768,2018-06-30,0.08,1,0
19097111,*Private Room In Beautiful Brooklyn Apartment*,43595404,Diana,Brooklyn,Bedford-Stuyvesant,40.68154,-73.9534,Private Room,0.2065868263473054,0.1,0.009538950715421305,2017-11-20,0.25,1,0
19098169,Amazing Space & Location 1 Bedroom Apt In Gramercy,14322725,Ana Corina,Manhattan,Gramercy,40.73627,-73.98952,Entire Home/Apt,0.8682634730538923,0.20000000000000004,0.020667726550079493,2018-10-21,0.54,1,66
19098568,Huge Private Room Near Prospect Park,133410608,Stephanie,Brooklyn,Kensington,40.64549,-73.97883,Private Room,0.2964071856287425,0.6000000000000001,0.0,2019-06-23,0.72,1,87
19099408,2 Br Apartment In The Heart Of Brooklyn!,4956248,Esther,Brooklyn,Greenpoint,40.73145,-73.95135,Entire Home/Apt,0.29940119760479045,0.20000000000000004,0.022257551669316377,2019-04-29,0.6,1,0
19099537,"Modern, Private, Newly Renovated 2 Bd, Open Living",68233913,Troy & Aki,Brooklyn,Bedford-Stuyvesant,40.6785,-73.91803,Entire Home/Apt,0.29940119760479045,0.20000000000000004,0.17011128775834658,2019-06-23,4.31,1,77
19099600,"Large, Private 1 Bedroom In Historic Brownstone",1342918,Keri,Brooklyn,Crown Heights,40.67192,-73.93414,Entire Home/Apt,0.2844311377245509,0.4,0.012718600953895072,2018-03-19,0.32,1,0
19100892,Charming Williamsburg 1Br Apt Minutes To Manhattan,25173511,Adrian,Brooklyn,Williamsburg,40.71045,-73.95784,Entire Home/Apt,0.5988023952095809,0.1,0.009538950715421305,2018-02-18,0.24,1,0
19100971,Spacious Bedroom With Lots Of Natural Light,81745867,Jacqueline,Manhattan,Washington Heights,40.84917,-73.94048,Private Room,0.2095808383233533,0.1,0.003179650238473768,2018-06-25,0.16,1,0
19102027,Charming Room In The Heart ❤️ Of Williamsburg!,42729298,Aigerim Aika,Brooklyn,Williamsburg,40.71913,-73.95774,Private Room,0.22455089820359284,0.0,0.21462639109697934,2019-06-23,5.31,2,19
19102698,Amazing Private Bedroom-15Min From The Manhattan!,133460613,Ed,Queens,Astoria,40.76169,-73.90819,Private Room,0.14670658682634732,0.0,0.009538950715421305,2019-05-06,0.24,2,359
19102715,New Private Bedroom/15Mins Brooklynbridge Manhttan,77334582,Yuxi,Brooklyn,Greenpoint,40.73167,-73.95254,Private Room,0.26646706586826346,0.1,0.0,2019-06-23,0.72,1,0
19103027,Modern Private Bedroom-15Min From The Manhattan!,133460613,Ed,Queens,Astoria,40.76193,-73.9074,Private Room,0.22155688622754494,0.0,0.0,2019-06-23,0.72,2,359
19103622,Comfy Private Room In The Heart ❤️ Of Williamsburg!,42729298,Aigerim Aika,Brooklyn,Williamsburg,40.71911,-73.95805,Private Room,0.19461077844311378,0.0,0.19395866454689986,2019-06-20,4.82,2,11
19111261,Home Oasis Home,133534397,David,Bronx,Longwood,40.8229,-73.90295,Entire Home/Apt,0.29940119760479045,0.20000000000000004,0.04769475357710652,2018-02-26,1.18,1,0
19111734,Habitación Ideal Para Viajeros,133536020,Zoila,Manhattan,East Harlem,40.79185,-73.94139,Private Room,0.14970059880239522,0.0,0.10174880763116058,2019-06-18,2.55,1,4
19113032,Luxury Master Bedroom In Prime Brooklyn,46317725,Jamie,Brooklyn,Bushwick,40.70179,-73.92379,Entire Home/Apt,0.23652694610778444,0.0,0.003179650238473768,2017-06-08,0.08,2,0
19114447,Beautiful Douplex With Garden In Crown Heights!!,5434236,Andrea,Brooklyn,Crown Heights,40.67615,-73.92935,Entire Home/Apt,0.562874251497006,0.20000000000000004,0.017488076311605726,2018-08-24,0.45,1,144
19114715,"Cozy And Comfortable Bedroom In Astoria, Queens",32219638,Jorge,Queens,Astoria,40.7683,-73.9331,Private Room,0.14970059880239522,0.0,0.044515103338632754,2019-07-06,1.5,1,175
19116128,Cozy Apartment In Greenpoint,6111018,Katri,Brooklyn,Greenpoint,40.73079,-73.95353,Private Room,0.31437125748503,0.20000000000000004,0.012718600953895072,2019-07-01,0.33,1,12
19116449,"Private, Luxury Studio By World Trade Center",133580441,Janene,Manhattan,Financial District,40.70864,-74.01276,Entire Home/Apt,0.6736526946107785,0.30000000000000004,0.08108108108108109,2019-07-02,2.06,1,40
19116844,Cheap Unfurnished East Village Room,30232035,Ben,Manhattan,Lower East Side,40.71909,-73.9865,Private Room,0.11976047904191617,0.9,0.0,2019-06-23,0.72,1,0
19117051,Luxurious Comfort In Bk,12775618,Jared,Brooklyn,Greenpoint,40.73736,-73.95668,Entire Home/Apt,0.5538922155688623,0.0,0.006359300476947536,2017-11-13,0.19,1,0
19117207,Private Bedroom On Upper East Side !!!,133586767,Milorad,Manhattan,Upper East Side,40.77489,-73.95242,Private Room,0.2694610778443114,0.1,0.01907790143084261,2017-08-01,0.47,1,0
19118803,Luxury Studio In Battery Park Nyc,7628817,Karl,Manhattan,Financial District,40.70546,-74.01465,Entire Home/Apt,0.8233532934131736,0.0,0.0,2019-06-23,0.72,1,0
19119686,Deluxe Room At Yankee Stadium- 20 Mins To Midtown!,133602911,Sanyika,Bronx,Highbridge,40.82964,-73.92882,Private Room,0.17964071856287425,0.20000000000000004,0.02702702702702703,2019-05-20,0.67,2,66
19120316,Private Room In Brooklyn - Close To Subway!,132219056,Jason,Brooklyn,Bedford-Stuyvesant,40.69079,-73.93716,Private Room,0.125748502994012,0.0,0.06041335453100159,2019-06-02,1.58,2,218
19120410,Large Bright Studio Apartment,4492286,Anna,Manhattan,Morningside Heights,40.80563,-73.96362,Entire Home/Apt,0.38922155688622756,0.6000000000000001,0.03656597774244833,2019-06-13,0.95,1,48
19120657,Lovely 1Br Apartment In Prospect Lefferts!,15495000,Sarabeth,Brooklyn,Prospect-Lefferts Gardens,40.66255,-73.94517,Entire Home/Apt,0.19760479041916168,0.1,0.004769475357710652,2018-11-13,0.12,1,0
19121086,Private Room In Cozy Loft In Williamsburg,31920354,Liz,Brooklyn,Williamsburg,40.7127,-73.94487,Private Room,0.3263473053892216,0.20000000000000004,0.007949125596184421,2019-05-07,0.2,2,179
19121957,Big Private Room In Huge Artsy Williamsburg Loft,42405567,Chris,Brooklyn,Williamsburg,40.7116,-73.94432,Private Room,0.2694610778443114,0.1,0.020667726550079493,2019-06-10,0.58,2,7
19121995,Pat'S Crib,133426665,Patrick,Brooklyn,Flatlands,40.61462,-73.92108,Private Room,0.26646706586826346,0.0,0.10810810810810811,2019-06-01,2.68,1,333
19122452,Simple 2Bd Located In Heart Of West Village,50915075,Brian,Manhattan,West Village,40.7316,-74.00262,Entire Home/Apt,0.8323353293413174,0.1,0.028616852146263912,2019-01-01,0.73,1,35
19122672,Very Close Manhattan ( S ),47015275,Kathy,Queens,Elmhurst,40.74546,-73.88898,Private Room,0.2095808383233533,0.0,0.0492845786963434,2019-06-01,1.23,2,89
19122738,New York City Living,10733404,Rob,Manhattan,Chelsea,40.74216,-73.99887,Entire Home/Apt,0.8233532934131736,0.0,0.003179650238473768,2017-08-13,0.08,1,0
19123146,Big 1-Bedroom In Tribeca With Landscaped Roof Deck,201735,Walter,Manhattan,Tribeca,40.71773,-74.00601,Entire Home/Apt,0.5838323353293413,0.1,0.006359300476947536,2017-07-04,0.16,1,0
19123481,Spacious Bohemian Bedroom,133259451,Samantha,Brooklyn,Bedford-Stuyvesant,40.68015,-73.94949,Private Room,0.14970059880239522,0.20000000000000004,0.003179650238473768,2017-07-23,0.08,1,0
19123591,Cozy South Williamsburg,86134456,Frankie,Brooklyn,Williamsburg,40.7069,-73.95498,Private Room,0.1347305389221557,0.4,0.003179650238473768,2017-07-18,0.08,1,0
19126369,Cozy And Full Daylight Private Room In Greenpoint,41730784,Xiaoxia,Brooklyn,Greenpoint,40.72929,-73.95067,Private Room,0.18562874251497008,0.20000000000000004,0.004769475357710652,2017-10-07,0.12,1,0
19132312,Charming And Quiet Apartment /Prime East Village,66734347,Silvana,Manhattan,East Village,40.72582,-73.9886,Entire Home/Apt,0.44910179640718567,0.1,0.003179650238473768,2017-09-05,0.09,1,0
19133220,Charming Pre-War Studio Apartment Upper East Side,16413765,Sofia,Manhattan,Upper East Side,40.78084,-73.94735,Entire Home/Apt,0.29341317365269465,0.20000000000000004,0.0906200317965024,2019-06-18,2.26,1,30
19134112,Clean And Cozy 1Br Home In Heart Of Soho/Nolita,16308791,Sara,Manhattan,Little Italy,40.71769,-73.99854,Entire Home/Apt,0.7065868263473054,0.1,0.08744038155802862,2019-06-24,2.24,1,314
19134150,Huge Brooklyn Loft In The Heart Of Williamsburg!,133732087,Marie-Louise,Brooklyn,Williamsburg,40.71876,-73.96253,Entire Home/Apt,0.7485029940119761,0.5000000000000001,0.001589825119236884,2017-08-21,0.04,1,0
19134330,Take It Now You Won'T Find Better,133736899,Hanna,Manhattan,Upper West Side,40.76984,-73.98225,Entire Home/Apt,0.5988023952095809,0.0,0.001589825119236884,2017-06-16,0.04,1,0
19134814,Bright Modern 2 Bed 2 Bath Flat In Williamsburg,48240655,Steve,Brooklyn,Williamsburg,40.71947,-73.96112,Entire Home/Apt,0.5838323353293413,0.1,0.017488076311605726,2018-01-03,0.45,1,0
19134850,Private 1 Br Apt Astoria 3 Stops From Midmanhattan,2539165,Andy,Queens,Long Island City,40.75464,-73.91755,Entire Home/Apt,0.2694610778443114,0.6000000000000001,0.025437201907790145,2018-11-05,0.69,1,62
19135548,Hottest Building In Williamsburg -Private Bathroom,7604436,M,Brooklyn,Williamsburg,40.7203,-73.95729,Private Room,0.38323353293413176,0.20000000000000004,0.03497615262321145,2019-06-14,1.43,1,305
19135811,Stunning Brooklyn Sanctuary,2494945,Naima,Brooklyn,Flatbush,40.65413,-73.96024,Private Room,0.1317365269461078,0.4,0.05087440381558029,2019-06-23,1.39,1,286
19136267,Loft In Lower East Side!,5348587,Amarsana,Manhattan,Lower East Side,40.71734,-73.99071,Private Room,0.22455089820359284,0.20000000000000004,0.001589825119236884,2017-06-19,0.04,1,0
19136705,Gigantic And Beautiful Room W/Private Living Area,27102064,Aaron,Manhattan,Harlem,40.82469,-73.95032,Private Room,0.29940119760479045,0.1,0.015898251192368842,2019-03-24,0.4,1,0
19138138,Gorgeous Sunny Room Avaliable In 3Br Condo,17603414,Kaan,Manhattan,Harlem,40.82566,-73.94438,Private Room,0.17964071856287425,0.4,0.028616852146263912,2019-06-15,0.73,2,154
19139234,All Your Essentials In A Beautiful Studio Apt,23231840,Francisca,Manhattan,Harlem,40.82216,-73.9446,Entire Home/Apt,0.3023952095808383,0.6000000000000001,0.009538950715421305,2017-12-03,0.28,1,0
19139564,Steps From The Barclays Center!,133787072,Neek,Brooklyn,Park Slope,40.67761,-73.97767,Private Room,0.3592814371257485,0.0,0.15262321144674088,2019-06-17,3.9,1,53
19140331,Arverne By The Sea ~ Surf Ave Apt,32866694,Samantha,Queens,Arverne,40.58845,-73.79514,Entire Home/Apt,0.2574850299401198,0.1,0.03656597774244833,2019-06-04,2.06,1,20
19141351,Room In Beautiful Beach Bungalow!,133802130,Jo,Queens,Far Rockaway,40.59326,-73.76037,Private Room,0.11976047904191617,0.0,0.05246422893481718,2019-05-23,1.33,1,36
19141391,Unique Cozy Sunny Converted Studio/One Bedroom,75065047,Simi,Manhattan,Lower East Side,40.71925,-73.98955,Entire Home/Apt,0.31736526946107785,0.0,0.014308426073131956,2018-11-04,0.39,1,364
19141428,"Large Room, Very Conveniently To Train, Bus, Jfk#1",82367658,John,Queens,Richmond Hill,40.69142,-73.82039,Private Room,0.11976047904191617,0.1,0.020667726550079493,2019-05-31,0.55,5,311
19141812,Mint Green In Cypress Hills,133812877,Heather,Brooklyn,Cypress Hills,40.67914,-73.88982,Private Room,0.15568862275449102,0.20000000000000004,0.044515103338632754,2019-03-31,1.25,3,302
19141833,2Bd In The Heart Of Fort Greene,4331581,Alyssa,Brooklyn,Fort Greene,40.68876,-73.97746,Entire Home/Apt,0.44011976047904194,0.0,0.001589825119236884,2017-06-11,0.04,1,0
19142223,Spacious Room In Union Square Near Subway,81553530,Mariana,Manhattan,East Village,40.73355,-73.989,Private Room,0.5988023952095809,0.20000000000000004,0.003179650238473768,2017-06-19,0.08,1,0
19142325,Futon Available In An Amazing Location,40277071,Sunny,Manhattan,Upper West Side,40.79351,-73.9698,Shared Room,0.2095808383233533,0.1,0.0,2019-06-23,0.72,1,0
19143826,"Private Room- Greenpoint, Willamsburg Local",133843931,Bryan,Brooklyn,Greenpoint,40.72675,-73.9554,Private Room,0.11077844311377247,0.0,0.09220985691573927,2019-06-15,2.34,2,152
19153081,West 57Th Street By Hilton Club- Studio,31214940,Scott,Manhattan,Midtown,40.76486,-73.97822,Entire Home/Apt,0.7455089820359282,0.20000000000000004,0.0,2019-06-23,0.72,1,0
19153259,Bedstuy Fly Flat,36009953,Sharon,Brooklyn,Bedford-Stuyvesant,40.68099,-73.92145,Private Room,0.2095808383233533,0.20000000000000004,0.020667726550079493,2018-09-16,0.53,1,48
19154108,Cozy 1 Bedroom Close To Everything,8633973,Joseph,Manhattan,Hell'S Kitchen,40.76952,-73.98957,Entire Home/Apt,0.4041916167664671,0.20000000000000004,0.06518282988871224,2019-06-16,1.64,1,0
19154276,Large/Bright Room In Vibrant East Village,49192439,Beatrice,Manhattan,East Village,40.72507,-73.97667,Private Room,0.32335329341317365,0.9,0.02702702702702703,2018-07-26,0.68,1,23
19154733,2 Bedrooms Williamsburg Loft - Huge And Sunny,42405567,Chris,Brooklyn,Williamsburg,40.71356,-73.94372,Entire Home/Apt,0.6736526946107785,0.30000000000000004,0.011128775834658189,2018-09-02,0.29,2,8
19155616,Affordable Master Room Near Of Lga In Queens,46712160,Lucilu,Queens,Jackson Heights,40.75243,-73.89553,Private Room,0.17664670658682635,0.0,0.29252782193958665,2019-06-20,7.84,2,30
19155632,Scenic & Quiet Apt - Windsor Terrace/Prospect Park,114146085,Sophia,Brooklyn,Windsor Terrace,40.65013,-73.97863,Entire Home/Apt,0.344311377245509,0.20000000000000004,0.04769475357710652,2019-04-04,1.23,1,3
19158672,Newly Renovated 1 Bedroom In Hell'S Kitchen. 58/10,56342503,Matthew,Manhattan,Hell'S Kitchen,40.7694,-73.98736,Entire Home/Apt,0.8383233532934132,0.30000000000000004,0.004769475357710652,2018-01-05,0.13,1,0
19160371,Amazing Family House,22766051,Shlomi,Brooklyn,Bay Ridge,40.63056,-74.02037,Entire Home/Apt,0.29940119760479045,0.30000000000000004,0.007949125596184421,2017-09-26,0.21,1,0
19160504,Studio Bushwick (Shared Bathroom Apt Next Door),133975955,Ivanna And Emmanuel,Brooklyn,Williamsburg,40.70533,-73.92778,Entire Home/Apt,0.16467065868263475,0.20000000000000004,0.12400635930047696,2019-06-23,3.1,1,25
19160912,Spacious Guest Room In Beautiful Wash. Heights,1728792,Brittany,Manhattan,Washington Heights,40.84437,-73.94328,Private Room,0.2095808383233533,0.20000000000000004,0.003179650238473768,2019-06-08,0.53,1,173
19161316,Perfect Bright Apartment With Amazing View,83590674,Regitze,Brooklyn,Williamsburg,40.71418,-73.96404,Entire Home/Apt,0.655688622754491,0.30000000000000004,0.014308426073131956,2018-10-01,0.37,1,0
19161785,Sunny West Harlem Sublet,57959988,Akeem,Manhattan,Harlem,40.81937,-73.95763,Private Room,0.11976047904191617,0.9,0.0,2019-06-23,0.72,1,0
19161964,A Private And Cozy Room Near Columbia University,107704855,Mohammad,Manhattan,Morningside Heights,40.8107,-73.95842,Private Room,0.17964071856287425,0.0,0.001589825119236884,2017-11-15,0.05,1,0
19162127,Big King Bed + Roof + Manhattan View  Bushwick,22723650,Aaron,Brooklyn,Bushwick,40.70476,-73.92309,Entire Home/Apt,0.44910179640718567,0.20000000000000004,0.031796502384737683,2019-06-03,0.8,1,5
19162180,"Private, Quiet 2-Bed Place Near Brooklyn College",133995881,Joy,Brooklyn,Flatbush,40.63262,-73.95768,Entire Home/Apt,0.44910179640718567,0.1,0.12241653418124007,2019-06-16,3.29,1,106
19162211,Bk'S Finest Shared Room 1 Bed Available,50600973,Joyell,Brooklyn,Bushwick,40.69518,-73.92856,Shared Room,0.14970059880239522,0.0,0.03815580286168522,2018-10-28,0.98,7,0
19162441,Greenpoint Garden Of Eden,43085567,Sara,Brooklyn,Greenpoint,40.72661,-73.95178,Entire Home/Apt,0.5988023952095809,0.0,0.0,2019-06-23,0.72,1,0
19162648,Private Suite & Bathroom W/ Yard In Park Slope,10015055,Robert,Brooklyn,South Slope,40.6646,-73.98184,Private Room,0.35628742514970063,0.1,0.1494435612082671,2019-06-21,4.09,1,279
19162994,Amazing View Cozy Apartment In The Heart Of Nyc,95471685,Lys,Manhattan,Chelsea,40.74814,-73.98956,Entire Home/Apt,0.8383233532934132,0.6000000000000001,0.0,2019-06-23,0.72,1,0
19163061,Spacious Private Room In Luxury Building,23552267,Vicky,Manhattan,Tribeca,40.71299,-74.00972,Private Room,0.47904191616766467,0.6000000000000001,0.001589825119236884,2017-06-19,0.04,1,0
19163361,Tourist Private Room Of New York City,132559039,Elvira,Manhattan,Harlem,40.82664,-73.94814,Private Room,0.17964071856287425,0.1,0.06041335453100159,2019-06-21,1.71,1,13
19163623,Cozy Lodge Chic In The Heart Of New York.,115256,Nicholas,Manhattan,Upper East Side,40.7699,-73.95692,Entire Home/Apt,0.37425149700598803,0.20000000000000004,0.0699523052464229,2019-02-11,1.8,1,0
19163801,Bright And Spacious Summer Stay,117460213,Kendall,Manhattan,Harlem,40.82321,-73.95662,Private Room,0.11077844311377247,0.1,0.0,2019-06-23,0.72,1,0
19164049,Cozy Private Room Near Central Park,18655355,Jolly,Manhattan,East Harlem,40.78827,-73.94629,Private Room,0.38323353293413176,0.0,0.03497615262321145,2019-06-03,0.94,1,329
19164752,Great 1 Bedroom Apartment In Manhattan,71864947,Jure,Manhattan,Washington Heights,40.84393,-73.93979,Entire Home/Apt,0.29940119760479045,0.4,0.017488076311605726,2019-03-21,0.47,1,22
19167933,"Sunshine 2Br/2 Bath 15Min To Times Square, Lirr",61316506,Mamun,Queens,Woodside,40.74341,-73.90041,Entire Home/Apt,0.3592814371257485,0.0,0.13513513513513514,2019-06-21,3.37,2,340
19170051,"Cozy Walk Up, In The Heart Of Sugar Hill",90227099,Trace,Manhattan,Harlem,40.82794,-73.94194,Entire Home/Apt,0.2694610778443114,0.0,0.004769475357710652,2017-09-27,0.12,1,0
19170980,Luxury 1 Bedroom Apartment In Prime Brooklyn,46317725,Jamie,Brooklyn,Bushwick,40.70019,-73.92303,Entire Home/Apt,0.44011976047904194,0.1,0.01907790143084261,2018-10-23,0.49,2,0
19171294,"Private Bedroom W/Desk And Fridge, Close To Jfk",134070513,Conrad,Queens,Cambria Heights,40.70133,-73.74212,Private Room,0.17964071856287425,0.0,0.003179650238473768,2018-07-27,0.17,1,37
19171670,Cozy Private Bedroom With Queen Size Bed & Closet.,132485563,Ali,Manhattan,Upper East Side,40.77226,-73.95983,Private Room,0.344311377245509,0.5000000000000001,0.017488076311605726,2018-10-23,0.5,2,67
19172071,Cosy One Bedroom Apartment Close To Central Park,14271995,Pierre,Manhattan,Upper East Side,40.76767,-73.9558,Entire Home/Apt,0.3293413173652695,0.20000000000000004,0.012718600953895072,2018-08-28,0.32,1,0
19172876,"Private Room With 2 Queen Sized Beds, In Times Sq",133972085,"Yumi, Chizu",Manhattan,Midtown,40.75594,-73.98259,Private Room,0.4640718562874252,0.30000000000000004,0.055643879173290944,2019-06-23,1.45,3,157
19173391,"One Bedroom, Calm, Clean, Bright.",13848128,John,Manhattan,Chelsea,40.74263,-73.99769,Entire Home/Apt,0.8233532934131736,0.5000000000000001,0.020667726550079493,2019-06-07,0.58,1,0
